review_id,language,appid,review_text,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,refunded,written_during_early_access,primarily_steam_deck,app_release_date,reactions,csgo_disclaimer,steam_id,author.personaname,author.persona_status,author.profile_url,num_games_owned,num_reviews,playtime_forever,author.playtime_last_two_weeks,playtime_at_review,last_played,author.avatar,author.deck_playtime_at_review,hardware.manufacturer,hardware.model,hardware.dx_video_card,hardware.dx_vendorid,hardware.dx_deviceid,hardware.num_gpu,hardware.system_ram,hardware.os,hardware.cpu_vendor,hardware.cpu_name,hardware.gaming_device_type,hardware.dx_driver_version,hardware.dx_driver_name,hardware.adapter_description,hardware.driver_version,hardware.driver_date,hardware.vram_size,timestamp_dev_responded,developer_response,review_date,review_month,playtime_hours_forever,playtime_hours_at_review
170473453,english,1868140,"Management, fishing, cooking, farm, adventure. Repeat.",1721650128,1721650128,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561197994932575,MadTurtle78,online,https://steamcommunity.com/id/madturtle78/,0,15,756,0,756,1721529336,https://avatars.fastly.steamstatic.com/969452dc8c2635a8e9cd6f2fa69cb464feafa526.jpg,,,,,,,,,,,,,,,,,,,,,2024-07-22,2024-07,12.6,12.6
188272174,english,1868140,wow,1739975758,1739975758,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198988087317,xx,offline,https://steamcommunity.com/profiles/76561198988087317/,0,3,3573,0,3573,1739975728,https://avatars.fastly.steamstatic.com/3f5e9daea59216d7fe13df4e031d3537580e5e21.jpg,,,,,,,,,,,,,,,,,,,,,2025-02-19,2025-02,59.6,59.6
154537014,english,1868140,strangely addictive,1703682921,1703682921,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198988241696,Angry Gamer,offline,https://steamcommunity.com/profiles/76561198988241696/,0,4,6806,0,260,1707676316,https://avatars.fastly.steamstatic.com/b879af97b7105ee17049795c438f7a48a6a8139d.jpg,,,,,,,,,,,,,,,,,,,,,2023-12-27,2023-12,113.4,4.3
165690196,english,1868140,"Held off playing it for a while because I thought that it was ""not my type of game"". Ended up being way more fun than I thought it would be. It's a simple, fun, funny game that just keeps giving you more and more. Highly recommended.",1716142758,1716142758,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561197990379248,Cosmic Wanderer,offline,https://steamcommunity.com/id/fahdriyami/,0,38,3829,0,2075,1729856126,https://avatars.fastly.steamstatic.com/8c233991b81164bb7efdd6e87c6e8f3fff775d30.jpg,,,,,,,,,,,,,,,,,,,,,2024-05-19,2024-05,63.8,34.6
141756716,english,1868140,vari gud game 100/10 IGN,1688993955,1688993955,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561199209584035,ham sammy,offline,https://steamcommunity.com/profiles/76561199209584035/,55,2,887,0,487,1689203332,https://avatars.fastly.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb.jpg,,,,,,,,,,,,,,,,,,,,,2023-07-10,2023-07,14.8,8.1
178482253,english,1868140,Just look at the hours played!!,1730865933,1730865933,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198046560041,Spoodbeest,offline,https://steamcommunity.com/profiles/76561198046560041/,0,5,342,0,342,1730761768,https://avatars.fastly.steamstatic.com/3c17012c46f4853bee94d29b1c498a23874f8e8c.jpg,,,,,,,,,,,,,,,,,,,,,2024-11-06,2024-11,5.7,5.7
145635634,english,1868140,very fun wish  you can catcher fishemon faster tho 5/5,1693803398,1694374766,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198377205198,Samthos111,offline,https://steamcommunity.com/id/Samthos/,116,44,1637,0,1563,1693849686,https://avatars.fastly.steamstatic.com/04c1323c1b238b073181bc5e82b2fe0b631cd709.jpg,,,,,,,,,,,,,,,,,,,,,2023-09-04,2023-09,27.3,26.0
201610534,english,1868140,"Great mechanics, perfect challenge level. Good music and story. Can be as chill or as active as you want. Surprisingly deep and seemingly endless new mechanics are introduced for at least 20 hours.",1754535142,1754535142,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561199847193274,lnisnevich25,offline,https://steamcommunity.com/profiles/76561199847193274/,0,4,2177,0,1344,1767206341,https://avatars.fastly.steamstatic.com/e345538bae2565ac97f70ef5575540a698c1be49.jpg,,,,,,,,,,,,,,,,,,,,,2025-08-07,2025-08,36.3,22.4
197252425,english,1868140,This game is genius,1749938998,1749938998,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198066129412,Røzz,offline,https://steamcommunity.com/id/RandyRozz/,241,10,468,0,460,1758541897,https://avatars.fastly.steamstatic.com/84a429f99fe2dc0f4802b732c523c6f3fbb9e4df.jpg,47.0,,,,,,,,,,,,,,,,,,,,2025-06-14,2025-06,7.8,7.7
168483405,english,1868140,GG,1719657319,1719657319,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561197968313571,Krankor,offline,https://steamcommunity.com/id/mysties/,406,36,1126,0,195,1763207723,https://avatars.fastly.steamstatic.com/47c9a0178f471e1df04d9609a85885136d4acc88.jpg,27.0,,,,,,,,,,,,,,,,,,,,2024-06-29,2024-06,18.8,3.2
160454232,english,1868140,"Decent and relatively relaxing experience, but it is essentially a collection of mini/mobile games slapped together with a mediocre story. Dave the Diver attempts a lot of different elements, doing almost none of them exceedingly well outside of a relaxing environment. I think many will find some enjoyment in this game, but the hype presents it as something more than it really is. My biggest gripe, and why I marked this as negative, is that the game places no value on your time, spending it in useless forms of creating difficulty, repeated cut scenes, and tiny, simple mini games to attempt adding some semblance of accomplishment. 

The Good:
The environment is attractive and relaxing (unless you don't like the pixel genre, but in that case why are you even looking at this). 
Seeking the boundaries of what the game contains is, initially, satisfying. 
The game is lighthearted and doesn't take itself too seriously. 

The Meh:
- You won't find much in the way of challenge in this game. What challenge does exist is more of a compulsion to spend real-world minutes grinding for certain ingredients.  Puzzles are elementary, objectives are telegraphed, and bosses are generally less of a threat than just running out of oxygen from not paying attention.  
- The management aspect is mostly a shell. You select the dishes to serve and the staff to serve them, but there is no real staff interaction and running the restaurant mostly consists of hitting X a few times. 
- Movement speed is slow in some situations in what seems to be an artificial attempt at creating some element of difficulty. Taking 10 seconds to run across a tiny farm isn't fun or difficult. The sea people village is attractive, but taking 30 seconds to swim from the entrance to a NPC for a multi-step fetch quest sucks. 
- The mini games seem, in many ways, to be inserted as a faux barrier to progress. ""Before serving this dish, you must push the control stick in a direction once every 5 seconds for the next two minutes. That's right.  Do it fatty. I own you.""
- I wish we could disable the cutscenes. Every time you buy certain products, upgrade a meal, research a meal, etc., you have to enter a cutscene. They can be skipped once you have watched them once, but it is just another 5-10 seconds of tedium added.  


Summary - it does some things right, it has a happy vibe, it is just lazy and uninspired in its delivery.",1710343510,1710343510,0,0,1,0.5,0,1,0,0,0,0,1666853984,[],0,76561197990687624,Dread Foal,offline,https://steamcommunity.com/id/dreadfoal/,0,3,3519,0,2492,1711935687,https://avatars.fastly.steamstatic.com/1c420d178f66d4691b32a82a49ec20a7825e74d9.jpg,,,,,,,,,,,,,,,,,,,,,2024-03-13,2024-03,58.6,41.5
157827895,english,1868140,"Fun, casual game. Love the mix of gameplay styles. Its Ecco the Dolfin meets Overcooked.",1707371018,1707371018,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198018749027,pythagoruz,offline,https://steamcommunity.com/id/pythagoruz/,0,3,479,0,315,1717383107,https://avatars.fastly.steamstatic.com/05bd09aabfa2d6f3d42f0de8a48af2d830449bdc.jpg,,,,,,,,,,,,,,,,,,,,,2024-02-08,2024-02,8.0,5.2
124848250,english,1868140,"I don't normally do early access games as I've had issues with them. That being said the art style on this game and the premise got me to make an exception. 

I'm happy i did. The art is beautiful and the game is really fun. It's a simple loop for the game play, but I've been enjoying it. The story and characters are light hearted and fun. The controls are well done and responsive, making the played character easy to control.",1667422298,1667422298,1,1,0,0.5,0,1,0,0,1,0,1666853984,[],0,76561197970471792,Incarnate_666,offline,https://steamcommunity.com/id/Inca666/,0,21,424,0,266,1688632971,https://avatars.fastly.steamstatic.com/0452cdf00e349fcbb34e35fe7913307477d53606.jpg,,,,,,,,,,,,,,,,,,,,,2022-11-02,2022-11,7.1,4.4
186213393,english,1868140, i love dave the diver,1737629379,1737629379,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561199242848651,ThePlagueDoctor,offline,https://steamcommunity.com/profiles/76561199242848651/,85,15,2276,0,755,1739655296,https://avatars.fastly.steamstatic.com/0e96fd1da4c91017a7c1de980d6361b139e6831d.jpg,,,,,,,,,,,,,,,,,,,,,2025-01-23,2025-01,37.9,12.6
180612729,english,1868140,"Just the best game i played in the last months, has a good story, good gameplay and when you think you got everything in this game, a new option pops up :D
Cant wait for the story dlc",1732832702,1732832702,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561197966598993,Dirty Sanchez,offline,https://steamcommunity.com/id/offspringxxx/,3411,6,2585,0,2584,1732832763,https://avatars.fastly.steamstatic.com/ad27d70d406ed95648fa50bd4a67bd64bcee1098.jpg,,,,,,,,,,,,,,,,,,,,,2024-11-28,2024-11,43.1,43.1
170424115,english,1868140,yeaaaa,1721589115,1721589115,1,0,0,0.5,0,1,0,0,0,0,1666853984,[],0,76561198447725675,KungfuPenny,offline,https://steamcommunity.com/profiles/76561198447725675/,0,2,2655,0,352,1722452245,https://avatars.fastly.steamstatic.com/b509e58180e1da25c39c05558c7bd9ca641a26e0.jpg,,,,,,,,,,,,,,,,,,,,,2024-07-21,2024-07,44.2,5.9
135802879,english,1868140,Amazing graphics/art/animation and if you like sushi then it's a must buy,1680271426,1680271426,1,0,0,0.5,0,1,0,0,1,0,1666853984,[],0,76561199070220188,Britain4Life,offline,https://steamcommunity.com/profiles/76561199070220188/,0,8,966,0,224,1756898037,https://avatars.fastly.steamstatic.com/1b1d82d46f35283a161b08b8b7a0463ec719498f.jpg,,,,,,,,,,,,,,,,,,,,,2023-03-31,2023-03,16.1,3.7
151712038,english,1868140,"Great game! very fun, I keep replaying it",1700871725,1700871725,1,0,0,0.5,0,0,0,0,0,0,1666853984,[],0,76561198353137866,katyb9991,offline,https://steamcommunity.com/id/kathyb983/,0,2,21715,0,11277,1760071879,https://avatars.fastly.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb.jpg,,,,,,,,,,,,,,,,,,,,,2023-11-25,2023-11,361.9,188.0
213702237,english,1868140,fish,1766212521,1766212521,1,0,0,0.5,0,1,0,0,0,1,1666853984,[],0,76561198097028028,quopixel,online,https://steamcommunity.com/id/quopixel/,0,4,2459,0,2334,1766257217,https://avatars.fastly.steamstatic.com/b74a1efb1bfe0b860feaf8fa6e48012b29dde276.jpg,2334.0,,,,,,,,,,,,,,,,,,,,2025-12-20,2025-12,41.0,38.9
